month,location_id,location_name,city,region,store_format,product_id,product_name,category,subcategory,vendor_name,units_sold,transactions_count,revenue,discount_amount,cogs,labor_cost,packaging_cost,overhead_allocated,total_cost,total_cost_clean,gross_profit,gross_margin_pct,food_cost_pct,waste_units,waste_cost,waste_pct_revenue,actual_unit_cost,prior_unit_cost,vendor_cost_change_pct,standard_vs_actual_cost_variance,performance_flag,priority_label
2024-01,LOC003,Scarborough,Toronto,Ontario,Urban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1018,31,509.0,0.0,185.22,10.18,5.09,55.99,256.48,256.48,252.51999999999998,0.49611001964636536,0.36388998035363457,11,1.98,0.0038899803536345777,0.18,0.18,0.0,0.0,Healthy,Monitor
2024-01,LOC003,Scarborough,Toronto,Ontario,Urban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1053,31,210.6,0.0,53.25,4.21,2.11,23.17,82.73,82.74000000000001,127.85999999999999,0.607122507122507,0.25284900284900286,12,0.6,0.002849002849002849,0.05,0.05,0.0,0.0,Healthy,Monitor
2024-01,LOC003,Scarborough,Toronto,Ontario,Urban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,972,31,145.8,0.0,29.49,2.92,1.46,16.04,49.9,49.91,95.89000000000001,0.6576817558299041,0.20226337448559667,11,0.33,0.0022633744855967077,0.03,0.03,0.0,0.0,Healthy,Monitor
2024-01,LOC003,Scarborough,Toronto,Ontario,Urban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,930,31,325.5,0.0,84.51,6.51,3.25,35.8,130.08,130.07,195.43,0.600399385560676,0.25963133640553,9,0.81,0.002488479262672811,0.09,0.09,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,622,481,8950.89,372.89,3178.99,1475.11,196.92,984.6,5835.62,5835.62,3115.2699999999995,0.3480402507460152,0.35515909591113287,21,100.8,0.0112614499787172,4.8,4.8,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,509,500,9279.38,386.53000000000003,3738.28,1529.24,204.15,1020.73,6492.4,6492.4,2786.9799999999996,0.300341186587897,0.40285881168784987,17,117.3,0.012640930751839025,6.9,6.9,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,461,463,8625.62,359.27,3473.68,1421.5,189.76,948.82,6033.76,6033.76,2591.8600000000006,0.30048390724376917,0.4027165583459507,14,99.4,0.011523809302983438,7.1,7.1,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,529,380,7104.78,295.93,2362.0,1170.87,156.31,781.53,4470.69,4470.71,2634.0699999999997,0.37074617370277474,0.33245223638170357,17,71.4,0.010049572259802556,4.2,4.2,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,429,265,4938.05,205.66,1414.5,813.79,108.64,543.19,2880.11,2880.12,2057.9300000000003,0.4167495266350078,0.2864491044035601,14,43.4,0.008788894401636273,3.1,3.1,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,658,275,5099.8099999999995,157.60999999999999,1468.68,682.86,102.0,560.98,2814.52,2814.52,2285.2899999999995,0.4481127728287916,0.2879871995231195,21,44.1,0.008647380980860072,2.1,2.1,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,603,221,4088.65,126.32000000000001,1151.33,547.47,81.77,449.75,2230.33,2230.3199999999997,1858.3300000000004,0.4545094346544704,0.28159172342949385,18,32.4,0.007924376016533573,1.8,1.8,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,501,235,4368.820000000001,135.17,1541.29,584.98,87.38,480.57,2694.22,2694.2200000000003,1674.6000000000004,0.3833071630325809,0.3527932027412436,15,43.5,0.009956922006399896,2.9,2.9,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,559,218,4061.34,125.57,1300.68,543.81,81.23,446.75,2372.47,2372.4700000000003,1688.87,0.4158405846346279,0.32025883082923373,15,33.0,0.008125397036446099,2.2,2.2,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,484,151,2812.12,87.03999999999999,1000.23,376.54,56.24,309.33,1742.35,1742.34,1069.78,0.3804176208696642,0.3556853903816338,14,27.3,0.00970797832240445,1.95,1.95,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P011,Bottled Water,Beverages,Cold,Northern Supply Co,1487,231,4357.22,88.91,978.25,359.03,78.43,479.29,1895.01,1895.0,2462.2200000000003,0.5650896672649075,0.2245124184686566,18,11.7,0.0026851983604224707,0.65,0.65,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1304,243,4459.99,90.97,1123.7,367.5,80.28,490.6,2062.08,2062.08,2397.91,0.5376491875542322,0.25195123755882864,18,15.3,0.0034305009652488014,0.85,0.85,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P013,Iced Tea,Beverages,Cold,Northern Supply Co,1380,288,5396.11,110.09,1330.0,444.64,97.13,593.57,2465.34,2465.34,2930.7699999999995,0.5431264373780371,0.24647384875400985,20,19.0,0.0035210549822001407,0.95,0.95,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P014,Coffee,Beverages,Hot,Northern Supply Co,1629,238,4454.05,90.86,906.95,367.01,80.17,489.95,1844.08,1844.0800000000002,2609.9700000000003,0.5859768076245215,0.20362366834678552,20,11.0,0.0024696624420471255,0.55,0.55,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P015,Fresh Juice,Beverages,Cold,Green Harvest Produce,1110,290,5428.21,110.69,1801.6,447.28,97.71,597.1,2943.7,2943.69,2484.52,0.45770521037321693,0.33189578148229343,16,25.6,0.004716103466888717,1.6,1.6,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P016,French Fries,Sides,Potato,Maple Fresh Foods,1271,334,6151.95,190.34,1680.9,633.65,116.89,676.71,3108.15,3108.15,3043.7999999999997,0.4947699509911491,0.27323043912905665,22,28.6,0.004648932452311869,1.3,1.3,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P017,Rice Pilaf,Sides,Rice,Maple Fresh Foods,1043,244,4542.56,140.51,1169.3,467.88,86.31,499.68,2223.17,2223.1699999999996,2319.390000000001,0.5105909443133388,0.2574099186361875,20,22.0,0.004843084075939558,1.1,1.1,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,1032,260,4794.99,148.29,1312.5,493.88,91.1,527.45,2424.94,2424.9300000000003,2370.0599999999995,0.494278403083218,0.2737231985885268,18,22.5,0.00469239769008903,1.25,1.25,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,863,270,5014.34,155.03,1626.15,516.48,95.27,551.58,2789.48,2789.48,2224.86,0.4436994699202687,0.32429990786424534,16,29.6,0.0059030699952536125,1.85,1.85,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1201,157,2900.8,89.69,733.2,298.78,55.12,319.09,1406.19,1406.1899999999998,1494.6100000000004,0.5152406232763377,0.25275785990071703,21,12.6,0.004343629343629344,0.6,0.6,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,342,93,1638.1799999999998,68.4,399.05,151.86,26.21,180.2,757.32,757.3200000000002,880.8599999999997,0.5377064791414862,0.24359350010377373,5,5.75,0.0035099927968843475,1.15,1.15,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,294,91,1690.5,70.56,493.35,156.71,27.05,185.96,863.06,863.07,827.43,0.4894587400177462,0.29183673469387755,5,8.25,0.0048802129547471165,1.65,1.65,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,286,89,1507.22,62.92,406.0,139.72,24.12,165.79,735.63,735.63,771.59,0.5119292472233649,0.26937009859211,4,5.6,0.003715449635753241,1.4,1.4,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,367,75,1405.7,58.629999999999995,354.35,130.31,22.49,154.63,661.78,661.78,743.9200000000001,0.5292167603329303,0.25208081382940883,6,5.7,0.004054919257309526,0.95,0.95,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,1101,31,550.5,0.0,200.52,11.34,5.5,60.55,277.92,277.91,272.59,0.49516802906448676,0.3642506811989101,13,2.34,0.004250681198910081,0.18,0.18,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1135,31,227.0,0.0,57.4,4.68,2.27,24.97,89.32,89.32,137.68,0.6065198237885463,0.252863436123348,13,0.65,0.0028634361233480176,0.05,0.05,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,1052,31,157.8,0.0,31.95,3.25,1.58,17.36,54.14,54.14,103.66000000000001,0.6569074778200253,0.20247148288973382,13,0.39,0.00247148288973384,0.03,0.03,0.0,0.0,Healthy,Monitor
2024-01,LOC004,Mississauga,Mississauga,Ontario,Suburban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,1027,31,359.45,0.0,93.51,7.4,3.59,39.54,144.05,144.04000000000002,215.40999999999997,0.5992766726943941,0.26014744748921964,12,1.08,0.0030045903463624987,0.09,0.09,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,569,459,8188.219999999999,341.09,2897.18,1310.12,180.14,900.7,5288.14,5288.139999999999,2900.08,0.35417709831929284,0.35382293099110673,17,81.6,0.009965535855167545,4.8,4.8,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,460,470,8386.11,349.29,3361.61,1341.78,184.49,922.47,5810.36,5810.35,2575.76,0.3071459830600839,0.40085450822848734,13,89.7,0.010696258455946798,6.9,6.9,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,416,440,7783.610000000001,324.23,3137.28,1245.38,171.24,856.2,5410.09,5410.099999999999,2373.510000000001,0.3049369123067575,0.40306233225970983,13,92.3,0.01185825086303142,7.1,7.1,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,476,356,6392.99,266.25,2119.74,1022.88,140.65,703.23,3986.49,3986.5,2406.49,0.3764263670051103,0.3315725505592844,14,58.8,0.009197574218010665,4.2,4.2,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,387,249,4454.51,185.62,1274.01,712.72,98.0,490.0,2574.72,2574.73,1879.7800000000002,0.42199478730545,0.2860045212604753,12,37.2,0.008351086875997584,3.1,3.1,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,602,262,4665.8099999999995,144.17,1336.73,606.56,93.32,513.24,2549.84,2549.85,2115.9599999999996,0.4535032502395082,0.2864947351049443,16,33.6,0.007201321956959243,2.1,2.1,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,549,210,3722.4700000000003,115.04,1047.51,483.92,74.45,409.47,2015.35,2015.3500000000001,1707.1200000000001,0.4585987261146497,0.28140186489078484,16,28.8,0.007736798416105435,1.8,1.8,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,449,221,3915.28,121.23,1377.01,508.99,78.31,430.68,2394.98,2394.99,1520.2900000000004,0.388296622463783,0.35170153858727854,12,34.8,0.008888253202836066,2.9,2.9,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,523,216,3799.73,117.53999999999999,1221.37,493.96,75.99,417.97,2209.3,2209.29,1590.44,0.41856658236243105,0.3214359967681914,16,35.2,0.009263816113250153,2.2,2.2,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,433,143,2515.73,77.94,893.78,327.04,50.31,276.73,1547.87,1547.86,967.8700000000001,0.3847272958544836,0.35527659963509595,12,23.4,0.009301475118554057,1.95,1.95,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P011,Bottled Water,Beverages,Cold,Northern Supply Co,1353,220,3964.6,80.87,890.5,317.17,71.36,436.11,1715.14,1715.1399999999999,2249.46,0.567386369368915,0.22461282348786762,17,11.05,0.0027871664228421534,0.65,0.65,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1175,227,4018.81,81.94,1010.65,321.5,72.34,442.07,1846.56,1846.56,2172.25,0.5405207014016588,0.2514799156964375,14,11.9,0.0029610755422625106,0.85,0.85,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P013,Iced Tea,Beverages,Cold,Northern Supply Co,1270,279,4966.01,101.29,1222.65,397.28,89.39,546.26,2255.58,2255.58,2710.4300000000003,0.5457963234065175,0.24620369270299497,17,16.15,0.003252107829021689,0.95,0.95,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P014,Coffee,Beverages,Hot,Northern Supply Co,1472,225,4024.74,82.14,819.5,321.98,72.45,442.72,1656.65,1656.65,2368.0899999999997,0.5883833489865183,0.20361563728340218,18,9.9,0.002459786222215597,0.55,0.55,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P015,Fresh Juice,Beverages,Cold,Green Harvest Produce,1003,275,4904.9800000000005,99.99,1627.2,392.4,88.29,539.55,2647.44,2647.4399999999996,2257.540000000001,0.460254679937533,0.3317444719448397,14,22.4,0.004566787224412739,1.6,1.6,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P016,French Fries,Sides,Potato,Maple Fresh Foods,1148,312,5556.63,171.89,1517.1,555.66,105.58,611.23,2789.57,2789.5699999999997,2767.0600000000004,0.49797449173329883,0.2730251969269143,19,24.7,0.004445140309864072,1.3,1.3,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P017,Rice Pilaf,Sides,Rice,Maple Fresh Foods,960,239,4181.04,129.35999999999999,1074.7,418.1,79.44,459.91,2032.16,2032.1500000000003,2148.8899999999994,0.5139606413715246,0.2570413102960029,17,18.7,0.004472571417637717,1.1,1.1,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P018,Mashed Potatoes,Sides,Potato,Maple Fresh Foods,926,242,4302.47,133.07,1180.0,430.25,81.75,473.27,2165.27,2165.27,2137.2000000000003,0.4967379203108912,0.2742610639934735,18,22.5,0.005229554186316232,1.25,1.25,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P019,Mac and Cheese,Sides,Pasta,Maple Fresh Foods,789,256,4584.4,141.71,1483.7,458.44,87.1,504.28,2533.53,2533.52,2050.8799999999997,0.4473606142570456,0.32364104353895823,13,24.05,0.005246051827938226,1.85,1.85,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P020,Dinner Roll,Sides,Bakery,Maple Fresh Foods,1072,146,2589.17,80.11,653.4,258.92,49.19,284.81,1246.32,1246.32,1342.8500000000001,0.5186411089267989,0.25235886403751007,17,10.2,0.003939486399116319,0.6,0.6,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P021,Chocolate Brownie,Desserts,Baked,Maple Fresh Foods,306,82,1465.74,61.2,357.65,131.92,23.45,161.23,674.25,674.25,791.49,0.5399934504073028,0.2440064404328189,5,5.75,0.0039229331259295645,1.15,1.15,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P022,Cheesecake Slice,Desserts,Cake,Maple Fresh Foods,275,92,1581.25,66.0,460.35,142.31,25.3,173.94,801.9,801.9000000000001,779.3499999999999,0.4928695652173912,0.2911304347826087,4,6.6,0.0041739130434782605,1.65,1.65,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P023,Fruit Parfait,Desserts,Cold,Green Harvest Produce,256,74,1349.12,56.32,364.0,121.42,21.59,148.4,655.41,655.41,693.7099999999999,0.5141944378557874,0.26980550284629984,4,5.6,0.0041508538899430744,1.4,1.4,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P024,Cookie Pack,Desserts,Baked,Maple Fresh Foods,338,73,1294.55,54.07,325.85,116.51,20.71,142.4,605.47,605.47,689.0799999999999,0.5322930748136417,0.25170908810011206,5,4.75,0.003669228689506006,0.95,0.95,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P025,Takeout Container,Disposables,Packaging,TrueServe Packaging,986,31,493.0,0.0,179.64,9.86,4.93,54.23,248.66,248.66,244.34,0.4956186612576065,0.3643813387423935,12,2.16,0.00438133874239351,0.18,0.18,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P026,Drink Lid,Disposables,Packaging,TrueServe Packaging,1032,31,206.4,0.0,52.15,4.13,2.06,22.7,81.05,81.04,125.36,0.6073643410852713,0.25266472868217055,11,0.55,0.0026647286821705426,0.05,0.05,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P027,Napkin Pack,Disposables,Supplies,TrueServe Packaging,942,31,141.3,0.0,28.59,2.83,1.41,15.54,48.37,48.37,92.93,0.6576786978060863,0.20233545647558385,11,0.33,0.002335456475583864,0.03,0.03,0.0,0.0,Healthy,Monitor
2024-01,LOC005,Vaughan,Vaughan,Ontario,Suburban,P028,Cutlery Set,Disposables,Supplies,TrueServe Packaging,925,31,323.75,0.0,84.15,6.48,3.24,35.61,129.47,129.48000000000002,194.26999999999998,0.600061776061776,0.25992277992277996,10,0.9,0.0027799227799227798,0.09,0.09,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P001,Grilled Chicken Breast,Proteins,Chicken,Prime Protein Partners,491,445,7065.8,294.29,2521.44,1187.05,155.45,823.87,4687.81,4687.8099999999995,2377.9900000000007,0.3365492937813129,0.3568513119533528,19,91.2,0.012907243341164483,4.8,4.8,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P002,Beef Striploin,Proteins,Beef,Prime Protein Partners,391,449,7128.099999999999,296.99,2878.34,1197.52,156.82,831.14,5063.81,5063.820000000001,2064.279999999999,0.2895975084524626,0.40380185463166907,14,96.6,0.013551998428753806,6.9,6.9,0.0,0.0,Watchlist,Medium Priority
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P003,Salmon Fillet,Proteins,Fish,Prime Protein Partners,365,431,6829.2300000000005,284.62,2771.63,1147.31,150.24,796.29,4865.47,4865.47,1963.7600000000002,0.28755218377474473,0.40584809707683,14,99.4,0.014555081612421899,7.1,7.1,0.0,0.0,Watchlist,Medium Priority
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P004,Turkey Slices,Proteins,Turkey,Prime Protein Partners,428,363,5748.33,239.39,1920.74,965.72,126.46,670.26,3683.18,3683.1800000000003,2065.1499999999996,0.3592608635899469,0.3341387846557174,16,67.2,0.011690351806524679,4.2,4.2,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P005,Tofu Cubes,Proteins,Plant,Maple Fresh Foods,334,242,3844.35,160.31,1111.16,645.85,84.58,448.25,2289.84,2289.84,1554.5099999999998,0.4043622458933239,0.28903715842730243,14,43.4,0.011289294679204547,3.1,3.1,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P006,Mixed Greens,Produce,Leafy,Green Harvest Produce,521,253,4037.92,124.87,1172.35,551.18,80.76,470.82,2275.1,2275.1099999999997,1762.8100000000004,0.43656387447002426,0.29033512303364106,21,44.1,0.010921464516384673,2.1,2.1,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P007,Cherry Tomatoes,Produce,Tomatoes,Green Harvest Produce,478,203,3240.9,100.32,915.88,442.38,64.82,377.89,1800.97,1800.9699999999998,1439.9300000000003,0.4442994229997841,0.28260051220340027,16,28.8,0.00888642043876701,1.8,1.8,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P008,Avocado Slices,Produce,Avocado,Green Harvest Produce,395,216,3444.4,106.65,1221.68,470.16,68.89,401.62,2162.35,2162.3500000000004,1282.0499999999997,0.3722128672628033,0.3546858669144118,14,40.6,0.011787248867727326,2.9,2.9,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P009,Roasted Vegetables,Produce,Hot Veg,Green Harvest Produce,450,205,3269.31,101.19,1060.49,446.26,65.39,381.2,1953.34,1953.3400000000001,1315.9699999999998,0.4025222447550094,0.3243773150909519,18,39.6,0.012112647622892905,2.2,2.2,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P010,Fruit Cup,Produce,Fruit,Green Harvest Produce,378,136,2196.18,68.04,787.33,299.78,43.92,256.07,1387.11,1387.1000000000001,809.0799999999997,0.3684033184893769,0.3584997586718758,14,27.3,0.012430675081277492,1.95,1.95,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P011,Bottled Water,Beverages,Cold,Northern Supply Co,1226,227,3592.49,73.25,809.9,301.77,64.66,418.88,1595.22,1595.21,1997.2799999999997,0.5559597939033929,0.22544252036888066,20,13.0,0.0036186600380237665,0.65,0.65,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P012,Sparkling Water,Beverages,Cold,Northern Supply Co,1062,230,3632.35,74.03,918.85,305.12,65.38,423.53,1712.88,1712.8799999999999,1919.47,0.5284375129048687,0.2529629578647432,19,16.15,0.004446157446281333,0.85,0.85,0.0,0.0,Healthy,Monitor
2024-01,LOC006,Hamilton,Hamilton,Ontario,Suburban,P013,Iced Tea,Beverages,Cold,Northern Supply Co,1131,275,4422.52,90.17,1092.5,371.49,79.61,515.67,2059.26,2059.27,2363.2500000000005,0.5343672838110399,0.2470311044381936,19,18.05,0.004081383464631025,0.95,0.95,0.0,0.0,Healthy,Monitor
