month,location_id,product_id,waste_units,waste_cost,waste_reason,recorded_by
2024-02,LOC007,P014,21,11.55,Prep Loss,Inventory Coordinator
2024-02,LOC007,P015,14,22.82,Overproduction,Shift Manager
2024-02,LOC007,P016,22,28.82,Expired Inventory,Shift Manager
2024-02,LOC007,P017,19,21.09,Spoilage,Operations Supervisor
2024-02,LOC007,P018,16,20.16,Spoilage,Operations Supervisor
2024-02,LOC007,P019,14,26.04,Expired Inventory,Kitchen Lead
2024-02,LOC007,P020,20,12.0,Overproduction,Operations Supervisor
2024-02,LOC007,P021,5,5.8,Overproduction,Shift Manager
2024-02,LOC007,P022,4,6.64,Spoilage,Inventory Coordinator
2024-02,LOC007,P023,4,5.68,Expired Inventory,Operations Supervisor
2024-02,LOC007,P024,6,5.76,Overproduction,Kitchen Lead
2024-02,LOC007,P025,10,1.8,Overproduction,Kitchen Lead
2024-02,LOC007,P026,12,0.6,Spoilage,Kitchen Lead
2024-02,LOC007,P027,12,0.36,Spoilage,Shift Manager
2024-02,LOC007,P028,11,0.99,Overproduction,Kitchen Lead
2024-02,LOC008,P001,20,99.6,Expired Inventory,Inventory Coordinator
2024-02,LOC008,P002,14,99.96,Spoilage,Operations Supervisor
2024-02,LOC008,P003,14,102.9,Spoilage,Operations Supervisor
2024-02,LOC008,P004,15,65.25,Expired Inventory,Operations Supervisor
2024-02,LOC008,P005,12,37.56,Expired Inventory,Inventory Coordinator
2024-02,LOC008,P006,19,40.66,Expired Inventory,Inventory Coordinator
2024-02,LOC008,P007,17,31.11,Spoilage,Kitchen Lead
2024-02,LOC008,P008,12,35.52,Overproduction,Shift Manager
2024-02,LOC008,P009,15,33.6,Prep Loss,Inventory Coordinator
2024-02,LOC008,P010,12,23.88,Overproduction,Operations Supervisor
2024-02,LOC008,P011,20,13.2,Spoilage,Kitchen Lead
2024-02,LOC008,P012,17,14.62,Overproduction,Shift Manager
2024-02,LOC008,P013,19,18.24,Damaged Handling,Kitchen Lead
2024-02,LOC008,P014,20,11.0,Damaged Handling,Inventory Coordinator
2024-02,LOC008,P015,13,21.19,Spoilage,Inventory Coordinator
2024-02,LOC008,P016,22,28.82,Spoilage,Kitchen Lead
2024-02,LOC008,P017,19,21.09,Damaged Handling,Inventory Coordinator
2024-02,LOC008,P018,17,21.42,Overproduction,Inventory Coordinator
2024-02,LOC008,P019,15,27.9,Prep Loss,Operations Supervisor
2024-02,LOC008,P020,22,13.2,Expired Inventory,Operations Supervisor
2024-02,LOC008,P021,5,5.8,Prep Loss,Kitchen Lead
2024-02,LOC008,P022,5,8.3,Spoilage,Operations Supervisor
2024-02,LOC008,P023,5,7.1,Overproduction,Inventory Coordinator
2024-02,LOC008,P024,6,5.76,Expired Inventory,Inventory Coordinator
2024-02,LOC008,P025,12,2.16,Prep Loss,Kitchen Lead
2024-02,LOC008,P026,12,0.6,Damaged Handling,Inventory Coordinator
2024-02,LOC008,P027,13,0.39,Overproduction,Kitchen Lead
2024-02,LOC008,P028,11,0.99,Expired Inventory,Shift Manager
2024-03,LOC001,P001,21,108.36,Prep Loss,Kitchen Lead
2024-03,LOC001,P002,18,133.2,Damaged Handling,Shift Manager
2024-03,LOC001,P003,16,121.6,Expired Inventory,Operations Supervisor
2024-03,LOC001,P004,20,90.2,Spoilage,Inventory Coordinator
2024-03,LOC001,P005,14,44.1,Spoilage,Kitchen Lead
2024-03,LOC001,P006,22,47.96,Expired Inventory,Kitchen Lead
2024-03,LOC001,P007,19,35.53,Expired Inventory,Inventory Coordinator
2024-03,LOC001,P008,16,48.32,Expired Inventory,Operations Supervisor
2024-03,LOC001,P009,16,36.64,Damaged Handling,Operations Supervisor
2024-03,LOC001,P010,17,34.51,Overproduction,Kitchen Lead
2024-03,LOC001,P011,21,14.07,Spoilage,Shift Manager
2024-03,LOC001,P012,18,15.66,Expired Inventory,Inventory Coordinator
2024-03,LOC001,P013,22,21.34,Prep Loss,Operations Supervisor
2024-03,LOC001,P014,25,14.0,Overproduction,Inventory Coordinator
2024-03,LOC001,P015,15,24.75,Expired Inventory,Inventory Coordinator
2024-03,LOC001,P016,28,36.96,Spoilage,Inventory Coordinator
2024-03,LOC001,P017,23,25.76,Spoilage,Operations Supervisor
2024-03,LOC001,P018,22,27.94,Damaged Handling,Kitchen Lead
2024-03,LOC001,P019,16,30.08,Expired Inventory,Shift Manager
2024-03,LOC001,P020,26,15.6,Spoilage,Kitchen Lead
2024-03,LOC001,P021,7,8.19,Expired Inventory,Inventory Coordinator
2024-03,LOC001,P022,5,8.35,Expired Inventory,Operations Supervisor
2024-03,LOC001,P023,6,8.64,Prep Loss,Kitchen Lead
2024-03,LOC001,P024,7,6.79,Prep Loss,Kitchen Lead
2024-03,LOC001,P025,15,2.7,Overproduction,Shift Manager
2024-03,LOC001,P026,13,0.65,Overproduction,Inventory Coordinator
2024-03,LOC001,P027,14,0.42,Prep Loss,Kitchen Lead
2024-03,LOC001,P028,14,1.26,Expired Inventory,Kitchen Lead
2024-03,LOC002,P001,19,98.04,Overproduction,Kitchen Lead
2024-03,LOC002,P002,16,118.4,Spoilage,Kitchen Lead
2024-03,LOC002,P003,16,121.6,Expired Inventory,Inventory Coordinator
2024-03,LOC002,P004,19,85.69,Spoilage,Shift Manager
2024-03,LOC002,P005,13,40.95,Spoilage,Operations Supervisor
2024-03,LOC002,P006,20,43.6,Spoilage,Inventory Coordinator
2024-03,LOC002,P007,17,31.79,Spoilage,Inventory Coordinator
2024-03,LOC002,P008,15,45.3,Expired Inventory,Inventory Coordinator
2024-03,LOC002,P009,17,38.93,Expired Inventory,Inventory Coordinator
2024-03,LOC002,P010,15,30.45,Overproduction,Shift Manager
2024-03,LOC002,P011,23,15.41,Prep Loss,Kitchen Lead
2024-03,LOC002,P012,19,16.53,Spoilage,Inventory Coordinator
2024-03,LOC002,P013,18,17.46,Overproduction,Shift Manager
2024-03,LOC002,P014,24,13.44,Overproduction,Operations Supervisor
2024-03,LOC002,P015,17,28.05,Spoilage,Operations Supervisor
2024-03,LOC002,P016,24,31.68,Overproduction,Inventory Coordinator
2024-03,LOC002,P017,20,22.4,Overproduction,Operations Supervisor
2024-03,LOC002,P018,19,24.13,Expired Inventory,Operations Supervisor
2024-03,LOC002,P019,18,33.84,Prep Loss,Operations Supervisor
2024-03,LOC002,P020,22,13.2,Expired Inventory,Operations Supervisor
2024-03,LOC002,P021,6,7.02,Overproduction,Shift Manager
2024-03,LOC002,P022,5,8.35,Spoilage,Kitchen Lead
2024-03,LOC002,P023,5,7.2,Prep Loss,Kitchen Lead
2024-03,LOC002,P024,6,5.82,Prep Loss,Operations Supervisor
2024-03,LOC002,P025,14,2.52,Damaged Handling,Kitchen Lead
2024-03,LOC002,P026,13,0.65,Prep Loss,Operations Supervisor
2024-03,LOC002,P027,12,0.36,Spoilage,Kitchen Lead
2024-03,LOC002,P028,11,0.99,Prep Loss,Shift Manager
2024-03,LOC003,P001,18,92.88,Overproduction,Operations Supervisor
2024-03,LOC003,P002,14,103.6,Overproduction,Inventory Coordinator
2024-03,LOC003,P003,13,98.8,Overproduction,Kitchen Lead
2024-03,LOC003,P004,15,67.65,Overproduction,Shift Manager
2024-03,LOC003,P005,13,40.95,Prep Loss,Kitchen Lead
2024-03,LOC003,P006,16,34.88,Spoilage,Inventory Coordinator
2024-03,LOC003,P007,18,33.66,Overproduction,Shift Manager
2024-03,LOC003,P008,12,36.24,Expired Inventory,Operations Supervisor
2024-03,LOC003,P009,14,32.06,Overproduction,Shift Manager
2024-03,LOC003,P010,12,24.36,Damaged Handling,Shift Manager
2024-03,LOC003,P011,20,13.4,Overproduction,Operations Supervisor
2024-03,LOC003,P012,16,13.92,Expired Inventory,Kitchen Lead
2024-03,LOC003,P013,16,15.52,Prep Loss,Operations Supervisor
2024-03,LOC003,P014,20,11.2,Spoilage,Kitchen Lead
2024-03,LOC003,P015,14,23.1,Spoilage,Operations Supervisor
2024-03,LOC003,P016,22,29.04,Spoilage,Inventory Coordinator
2024-03,LOC003,P017,19,21.28,Overproduction,Shift Manager
2024-03,LOC003,P018,18,22.86,Prep Loss,Kitchen Lead
2024-03,LOC003,P019,16,30.08,Spoilage,Kitchen Lead
2024-03,LOC003,P020,20,12.0,Overproduction,Operations Supervisor
2024-03,LOC003,P021,6,7.02,Prep Loss,Shift Manager
2024-03,LOC003,P022,5,8.35,Overproduction,Kitchen Lead
2024-03,LOC003,P023,5,7.2,Spoilage,Inventory Coordinator
2024-03,LOC003,P024,6,5.82,Expired Inventory,Shift Manager
2024-03,LOC003,P025,12,2.16,Expired Inventory,Operations Supervisor
2024-03,LOC003,P026,11,0.55,Spoilage,Operations Supervisor
2024-03,LOC003,P027,12,0.36,Overproduction,Inventory Coordinator
2024-03,LOC003,P028,11,0.99,Expired Inventory,Operations Supervisor
2024-03,LOC004,P001,20,103.2,Overproduction,Kitchen Lead
2024-03,LOC004,P002,15,111.0,Spoilage,Shift Manager
2024-03,LOC004,P003,15,114.0,Spoilage,Shift Manager
2024-03,LOC004,P004,18,81.18,Overproduction,Inventory Coordinator
2024-03,LOC004,P005,13,40.95,Prep Loss,Operations Supervisor
2024-03,LOC004,P006,18,39.24,Spoilage,Operations Supervisor
2024-03,LOC004,P007,19,35.53,Prep Loss,Shift Manager
2024-03,LOC004,P008,15,45.3,Overproduction,Inventory Coordinator
2024-03,LOC004,P009,16,36.64,Overproduction,Operations Supervisor
2024-03,LOC004,P010,15,30.45,Overproduction,Shift Manager
2024-03,LOC004,P011,19,12.73,Overproduction,Operations Supervisor
2024-03,LOC004,P012,18,15.66,Spoilage,Operations Supervisor
2024-03,LOC004,P013,19,18.43,Spoilage,Inventory Coordinator
2024-03,LOC004,P014,23,12.88,Spoilage,Kitchen Lead
2024-03,LOC004,P015,16,26.4,Expired Inventory,Shift Manager
2024-03,LOC004,P016,23,30.36,Prep Loss,Kitchen Lead
2024-03,LOC004,P017,19,21.28,Spoilage,Inventory Coordinator
2024-03,LOC004,P018,20,25.4,Overproduction,Shift Manager
2024-03,LOC004,P019,16,30.08,Overproduction,Shift Manager
2024-03,LOC004,P020,22,13.2,Spoilage,Inventory Coordinator
2024-03,LOC004,P021,5,5.85,Damaged Handling,Inventory Coordinator
2024-03,LOC004,P022,5,8.35,Spoilage,Inventory Coordinator
2024-03,LOC004,P023,5,7.2,Expired Inventory,Shift Manager
2024-03,LOC004,P024,6,5.82,Overproduction,Operations Supervisor
2024-03,LOC004,P025,13,2.34,Damaged Handling,Inventory Coordinator
2024-03,LOC004,P026,14,0.7,Spoilage,Inventory Coordinator
2024-03,LOC004,P027,13,0.39,Overproduction,Kitchen Lead
2024-03,LOC004,P028,13,1.17,Spoilage,Operations Supervisor
2024-03,LOC005,P001,18,92.88,Spoilage,Shift Manager
2024-03,LOC005,P002,16,118.4,Spoilage,Operations Supervisor
2024-03,LOC005,P003,14,106.4,Overproduction,Shift Manager
2024-03,LOC005,P004,16,72.16,Spoilage,Shift Manager
2024-03,LOC005,P005,12,37.8,Overproduction,Kitchen Lead
2024-03,LOC005,P006,17,37.06,Overproduction,Kitchen Lead
2024-03,LOC005,P007,16,29.92,Prep Loss,Inventory Coordinator
2024-03,LOC005,P008,14,42.28,Prep Loss,Operations Supervisor
2024-03,LOC005,P009,15,34.35,Overproduction,Operations Supervisor
2024-03,LOC005,P010,12,24.36,Overproduction,Operations Supervisor
2024-03,LOC005,P011,18,12.06,Overproduction,Operations Supervisor
2024-03,LOC005,P012,15,13.05,Spoilage,Operations Supervisor
2024-03,LOC005,P013,18,17.46,Overproduction,Kitchen Lead
2024-03,LOC005,P014,19,10.64,Overproduction,Operations Supervisor
2024-03,LOC005,P015,14,23.1,Overproduction,Operations Supervisor
2024-03,LOC005,P016,22,29.04,Spoilage,Shift Manager
2024-03,LOC005,P017,19,21.28,Spoilage,Shift Manager
2024-03,LOC005,P018,17,21.59,Spoilage,Inventory Coordinator
2024-03,LOC005,P019,16,30.08,Spoilage,Kitchen Lead
2024-03,LOC005,P020,20,12.0,Prep Loss,Operations Supervisor
2024-03,LOC005,P021,5,5.85,Overproduction,Inventory Coordinator
2024-03,LOC005,P022,4,6.68,Overproduction,Inventory Coordinator
2024-03,LOC005,P023,4,5.76,Overproduction,Inventory Coordinator
2024-03,LOC005,P024,6,5.82,Spoilage,Operations Supervisor
2024-03,LOC005,P025,12,2.16,Spoilage,Shift Manager
2024-03,LOC005,P026,12,0.6,Overproduction,Kitchen Lead
2024-03,LOC005,P027,10,0.3,Expired Inventory,Inventory Coordinator
2024-03,LOC005,P028,11,0.99,Spoilage,Inventory Coordinator
2024-03,LOC006,P001,22,113.52,Overproduction,Shift Manager
2024-03,LOC006,P002,17,125.8,Overproduction,Kitchen Lead
2024-03,LOC006,P003,17,129.2,Overproduction,Inventory Coordinator
2024-03,LOC006,P004,19,85.69,Spoilage,Shift Manager
2024-03,LOC006,P005,13,40.95,Expired Inventory,Operations Supervisor
2024-03,LOC006,P006,19,41.42,Spoilage,Kitchen Lead
2024-03,LOC006,P007,20,37.4,Prep Loss,Kitchen Lead
2024-03,LOC006,P008,14,42.28,Overproduction,Shift Manager
2024-03,LOC006,P009,16,36.64,Overproduction,Operations Supervisor
2024-03,LOC006,P010,15,30.45,Spoilage,Inventory Coordinator
2024-03,LOC006,P011,22,14.74,Prep Loss,Inventory Coordinator
2024-03,LOC006,P012,18,15.66,Spoilage,Kitchen Lead
2024-03,LOC006,P013,19,18.43,Prep Loss,Shift Manager
2024-03,LOC006,P014,23,12.88,Prep Loss,Kitchen Lead
2024-03,LOC006,P015,14,23.1,Spoilage,Shift Manager
2024-03,LOC006,P016,24,31.68,Overproduction,Operations Supervisor
2024-03,LOC006,P017,20,22.4,Overproduction,Shift Manager
2024-03,LOC006,P018,18,22.86,Overproduction,Inventory Coordinator
2024-03,LOC006,P019,17,31.96,Damaged Handling,Kitchen Lead
2024-03,LOC006,P020,23,13.8,Expired Inventory,Shift Manager
2024-03,LOC006,P021,6,7.02,Prep Loss,Shift Manager
2024-03,LOC006,P022,5,8.35,Prep Loss,Shift Manager
2024-03,LOC006,P023,5,7.2,Spoilage,Inventory Coordinator
2024-03,LOC006,P024,6,5.82,Overproduction,Shift Manager
2024-03,LOC006,P025,13,2.34,Prep Loss,Kitchen Lead
2024-03,LOC006,P026,13,0.65,Spoilage,Operations Supervisor
2024-03,LOC006,P027,11,0.33,Overproduction,Operations Supervisor
2024-03,LOC006,P028,13,1.17,Spoilage,Operations Supervisor
2024-03,LOC007,P001,20,103.2,Overproduction,Shift Manager
2024-03,LOC007,P002,17,125.8,Damaged Handling,Inventory Coordinator
2024-03,LOC007,P003,15,114.0,Overproduction,Kitchen Lead
2024-03,LOC007,P004,17,76.67,Overproduction,Operations Supervisor
2024-03,LOC007,P005,12,37.8,Overproduction,Shift Manager
2024-03,LOC007,P006,18,39.24,Overproduction,Operations Supervisor
2024-03,LOC007,P007,19,35.53,Spoilage,Kitchen Lead
2024-03,LOC007,P008,13,39.26,Spoilage,Kitchen Lead
2024-03,LOC007,P009,15,34.35,Prep Loss,Shift Manager
2024-03,LOC007,P010,14,28.42,Overproduction,Operations Supervisor
2024-03,LOC007,P011,19,12.73,Spoilage,Operations Supervisor
2024-03,LOC007,P012,17,14.79,Expired Inventory,Inventory Coordinator
2024-03,LOC007,P013,18,17.46,Spoilage,Inventory Coordinator
2024-03,LOC007,P014,19,10.64,Spoilage,Kitchen Lead
2024-03,LOC007,P015,16,26.4,Prep Loss,Inventory Coordinator
2024-03,LOC007,P016,24,31.68,Spoilage,Kitchen Lead
2024-03,LOC007,P017,18,20.16,Spoilage,Inventory Coordinator
2024-03,LOC007,P018,17,21.59,Prep Loss,Operations Supervisor
2024-03,LOC007,P019,16,30.08,Overproduction,Kitchen Lead
2024-03,LOC007,P020,21,12.6,Expired Inventory,Operations Supervisor
2024-03,LOC007,P021,5,5.85,Spoilage,Inventory Coordinator
2024-03,LOC007,P022,4,6.68,Spoilage,Shift Manager
2024-03,LOC007,P023,4,5.76,Overproduction,Shift Manager
2024-03,LOC007,P024,6,5.82,Spoilage,Kitchen Lead
2024-03,LOC007,P025,11,1.98,Overproduction,Operations Supervisor
2024-03,LOC007,P026,13,0.65,Spoilage,Inventory Coordinator
2024-03,LOC007,P027,11,0.33,Expired Inventory,Shift Manager
2024-03,LOC007,P028,12,1.08,Overproduction,Inventory Coordinator
2024-03,LOC008,P001,19,98.04,Spoilage,Inventory Coordinator
2024-03,LOC008,P002,15,111.0,Overproduction,Inventory Coordinator
2024-03,LOC008,P003,14,106.4,Spoilage,Kitchen Lead
2024-03,LOC008,P004,18,81.18,Expired Inventory,Kitchen Lead
2024-03,LOC008,P005,14,44.1,Prep Loss,Inventory Coordinator
2024-03,LOC008,P006,20,43.6,Prep Loss,Kitchen Lead
2024-03,LOC008,P007,16,29.92,Spoilage,Operations Supervisor
2024-03,LOC008,P008,16,48.32,Damaged Handling,Inventory Coordinator
2024-03,LOC008,P009,18,41.22,Damaged Handling,Shift Manager
2024-03,LOC008,P010,14,28.42,Overproduction,Operations Supervisor
2024-03,LOC008,P011,21,14.07,Spoilage,Operations Supervisor
2024-03,LOC008,P012,18,15.66,Damaged Handling,Operations Supervisor
2024-03,LOC008,P013,20,19.4,Overproduction,Operations Supervisor
2024-03,LOC008,P014,25,14.0,Overproduction,Operations Supervisor
2024-03,LOC008,P015,15,24.75,Spoilage,Operations Supervisor
2024-03,LOC008,P016,25,33.0,Overproduction,Inventory Coordinator
2024-03,LOC008,P017,21,23.52,Overproduction,Shift Manager
2024-03,LOC008,P018,21,26.67,Overproduction,Operations Supervisor
2024-03,LOC008,P019,16,30.08,Spoilage,Inventory Coordinator
2024-03,LOC008,P020,23,13.8,Overproduction,Kitchen Lead
2024-03,LOC008,P021,6,7.02,Overproduction,Shift Manager
2024-03,LOC008,P022,5,8.35,Spoilage,Shift Manager
2024-03,LOC008,P023,5,7.2,Expired Inventory,Inventory Coordinator
2024-03,LOC008,P024,6,5.82,Spoilage,Operations Supervisor
2024-03,LOC008,P025,14,2.52,Expired Inventory,Shift Manager
2024-03,LOC008,P026,15,0.75,Prep Loss,Operations Supervisor
2024-03,LOC008,P027,13,0.39,Expired Inventory,Inventory Coordinator
2024-03,LOC008,P028,13,1.17,Overproduction,Operations Supervisor
2024-04,LOC001,P001,20,107.0,Expired Inventory,Inventory Coordinator
2024-04,LOC001,P002,17,130.22,Spoilage,Shift Manager
2024-04,LOC001,P003,16,125.92,Spoilage,Inventory Coordinator
2024-04,LOC001,P004,18,84.06,Spoilage,Inventory Coordinator
2024-04,LOC001,P005,14,44.52,Expired Inventory,Kitchen Lead
2024-04,LOC001,P006,21,46.62,Overproduction,Kitchen Lead
2024-04,LOC001,P007,18,34.2,Overproduction,Inventory Coordinator
2024-04,LOC001,P008,14,43.12,Overproduction,Kitchen Lead
2024-04,LOC001,P009,20,46.6,Prep Loss,Operations Supervisor
2024-04,LOC001,P010,14,28.98,Overproduction,Operations Supervisor
2024-04,LOC001,P011,24,16.32,Prep Loss,Kitchen Lead
2024-04,LOC001,P012,18,15.84,Overproduction,Kitchen Lead
2024-04,LOC001,P013,21,20.58,Overproduction,Inventory Coordinator
2024-04,LOC001,P014,24,13.68,Overproduction,Operations Supervisor
2024-04,LOC001,P015,17,28.56,Prep Loss,Inventory Coordinator
2024-04,LOC001,P016,24,31.92,Prep Loss,Kitchen Lead
2024-04,LOC001,P017,22,24.86,Spoilage,Kitchen Lead
2024-04,LOC001,P018,20,25.6,Expired Inventory,Inventory Coordinator
2024-04,LOC001,P019,17,32.3,Spoilage,Kitchen Lead
2024-04,LOC001,P020,23,14.03,Prep Loss,Kitchen Lead
2024-04,LOC001,P021,6,7.08,Spoilage,Inventory Coordinator
2024-04,LOC001,P022,5,8.4,Prep Loss,Kitchen Lead
2024-04,LOC001,P023,5,7.3,Expired Inventory,Shift Manager
2024-04,LOC001,P024,7,6.86,Overproduction,Kitchen Lead
2024-04,LOC001,P025,14,2.52,Overproduction,Kitchen Lead
2024-04,LOC001,P026,13,0.65,Expired Inventory,Kitchen Lead
2024-04,LOC001,P027,13,0.39,Overproduction,Operations Supervisor
2024-04,LOC001,P028,12,1.08,Expired Inventory,Kitchen Lead
2024-04,LOC002,P001,19,101.65,Overproduction,Shift Manager
2024-04,LOC002,P002,16,122.56,Expired Inventory,Kitchen Lead
2024-04,LOC002,P003,15,118.05,Spoilage,Operations Supervisor
2024-04,LOC002,P004,15,70.05,Spoilage,Inventory Coordinator
2024-04,LOC002,P005,15,47.7,Overproduction,Shift Manager
2024-04,LOC002,P006,20,44.4,Overproduction,Operations Supervisor
2024-04,LOC002,P007,17,32.3,Overproduction,Kitchen Lead
2024-04,LOC002,P008,14,43.12,Overproduction,Kitchen Lead
2024-04,LOC002,P009,16,37.28,Damaged Handling,Shift Manager
2024-04,LOC002,P010,15,31.05,Overproduction,Shift Manager
2024-04,LOC002,P011,20,13.6,Damaged Handling,Kitchen Lead
2024-04,LOC002,P012,19,16.72,Prep Loss,Kitchen Lead
2024-04,LOC002,P013,17,16.66,Overproduction,Operations Supervisor
2024-04,LOC002,P014,20,11.4,Spoilage,Kitchen Lead
2024-04,LOC002,P015,14,23.52,Overproduction,Operations Supervisor
2024-04,LOC002,P016,21,27.93,Spoilage,Inventory Coordinator
2024-04,LOC002,P017,19,21.47,Prep Loss,Shift Manager
2024-04,LOC002,P018,18,23.04,Expired Inventory,Operations Supervisor
2024-04,LOC002,P019,15,28.5,Spoilage,Kitchen Lead
2024-04,LOC002,P020,21,12.81,Expired Inventory,Kitchen Lead
2024-04,LOC002,P021,6,7.08,Expired Inventory,Inventory Coordinator
2024-04,LOC002,P022,5,8.4,Spoilage,Inventory Coordinator
2024-04,LOC002,P023,4,5.84,Overproduction,Inventory Coordinator
2024-04,LOC002,P024,6,5.88,Overproduction,Shift Manager
2024-04,LOC002,P025,12,2.16,Expired Inventory,Kitchen Lead
2024-04,LOC002,P026,12,0.6,Damaged Handling,Kitchen Lead
2024-04,LOC002,P027,13,0.39,Spoilage,Shift Manager
2024-04,LOC002,P028,11,0.99,Overproduction,Operations Supervisor
2024-04,LOC003,P001,17,90.95,Spoilage,Shift Manager
2024-04,LOC003,P002,15,114.9,Prep Loss,Inventory Coordinator
2024-04,LOC003,P003,13,102.31,Overproduction,Inventory Coordinator
2024-04,LOC003,P004,16,74.72,Overproduction,Operations Supervisor
2024-04,LOC003,P005,11,34.98,Prep Loss,Operations Supervisor
2024-04,LOC003,P006,18,39.96,Overproduction,Operations Supervisor
2024-04,LOC003,P007,15,28.5,Prep Loss,Shift Manager
2024-04,LOC003,P008,13,40.04,Overproduction,Operations Supervisor
2024-04,LOC003,P009,16,37.28,Expired Inventory,Inventory Coordinator
2024-04,LOC003,P010,12,24.84,Overproduction,Inventory Coordinator
2024-04,LOC003,P011,16,10.88,Prep Loss,Shift Manager
2024-04,LOC003,P012,15,13.2,Expired Inventory,Shift Manager
2024-04,LOC003,P013,16,15.68,Prep Loss,Operations Supervisor
2024-04,LOC003,P014,20,11.4,Overproduction,Inventory Coordinator
2024-04,LOC003,P015,13,21.84,Spoilage,Shift Manager
2024-04,LOC003,P016,23,30.59,Spoilage,Shift Manager
2024-04,LOC003,P017,16,18.08,Expired Inventory,Kitchen Lead
2024-04,LOC003,P018,16,20.48,Overproduction,Kitchen Lead
2024-04,LOC003,P019,13,24.7,Expired Inventory,Kitchen Lead
2024-04,LOC003,P020,20,12.2,Spoilage,Kitchen Lead
2024-04,LOC003,P021,5,5.9,Overproduction,Kitchen Lead
2024-04,LOC003,P022,4,6.72,Prep Loss,Inventory Coordinator
2024-04,LOC003,P023,4,5.84,Overproduction,Operations Supervisor
2024-04,LOC003,P024,5,4.9,Overproduction,Kitchen Lead
2024-04,LOC003,P025,11,1.98,Spoilage,Inventory Coordinator
2024-04,LOC003,P026,11,0.55,Expired Inventory,Operations Supervisor
2024-04,LOC003,P027,10,0.3,Prep Loss,Inventory Coordinator
2024-04,LOC003,P028,11,0.99,Prep Loss,Shift Manager
2024-04,LOC004,P001,20,107.0,Expired Inventory,Operations Supervisor
2024-04,LOC004,P002,18,137.88,Overproduction,Operations Supervisor
2024-04,LOC004,P003,15,118.05,Prep Loss,Operations Supervisor
